# PRISM-R: child population aged 10 to 17 by ethnic group
# The denominator behind the rates published elsewhere in PRISM-R.
# PRISM-R, an open tool for analysis of remand disproportionality in
# the youth justice system of England and Wales. Oxon Advisory.
# https://prism-r.howpreventionworks.com
# Contains public sector information licensed under the Open Government
# Licence v3.0. Source and reference period are given per row.
# A blank value with a disclosure_status of suppressed or
# source_suppressed is a cell withheld under disclosure control; it is
# not a zero and must not be treated as one.
geo_id,ethnicity,age,sex,population,source,reference_period,disclosure_status
E07000089,Mixed,,male,80,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000089,Other,,female,12,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000089,Other,,female,11,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000089,Other,,female,9,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000089,Other,,male,10,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000089,Other,,male,14,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000089,Other,,male,9,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000089,White,,female,1169,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000089,White,,female,1659,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000089,White,,female,1621,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000089,White,,male,1194,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000089,White,,male,1712,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000089,White,,male,1808,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000090,Asian,,female,39,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000090,Asian,,female,47,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000090,Asian,,female,40,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000090,Asian,,male,40,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000090,Asian,,male,45,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000090,Asian,,male,31,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000090,Black,,female,20,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000090,Black,,female,25,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000090,Black,,female,17,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000090,Black,,male,12,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000090,Black,,male,16,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000090,Black,,male,22,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000090,Mixed,,female,44,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000090,Mixed,,female,58,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000090,Mixed,,female,64,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000090,Mixed,,male,55,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000090,Mixed,,male,85,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000090,Mixed,,male,57,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000090,Other,,female,4,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000090,Other,,female,15,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000090,Other,,female,8,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000090,Other,,male,5,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000090,Other,,male,6,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000090,Other,,male,6,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000090,White,,female,1297,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000090,White,,female,1855,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000090,White,,female,1872,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000090,White,,male,1319,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000090,White,,male,2006,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000090,White,,male,1931,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000091,Asian,,female,28,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000091,Asian,,female,28,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000091,Asian,,female,43,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000091,Asian,,male,34,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000091,Asian,,male,42,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000091,Asian,,male,43,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000091,Black,,female,11,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000091,Black,,female,23,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000091,Black,,female,11,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000091,Black,,male,12,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000091,Black,,male,27,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000091,Black,,male,15,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000091,Mixed,,female,52,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000091,Mixed,,female,86,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000091,Mixed,,female,65,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000091,Mixed,,male,85,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000091,Mixed,,male,98,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000091,Mixed,,male,85,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000091,Other,,female,8,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000091,Other,,female,7,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000091,Other,,female,12,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000091,Other,,male,11,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000091,Other,,male,17,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000091,Other,,male,12,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000091,White,,female,1714,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000091,White,,female,2584,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000091,White,,female,2459,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000091,White,,male,1792,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000091,White,,male,2729,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000091,White,,male,2607,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000092,Asian,,female,137,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000092,Asian,,female,194,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000092,Asian,,female,199,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000092,Asian,,male,140,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000092,Asian,,male,205,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000092,Asian,,male,190,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000092,Black,,female,39,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000092,Black,,female,41,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000092,Black,,female,49,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000092,Black,,male,37,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000092,Black,,male,52,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000092,Black,,male,44,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000092,Mixed,,female,65,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000092,Mixed,,female,84,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000092,Mixed,,female,79,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000092,Mixed,,male,72,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000092,Mixed,,male,92,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000092,Mixed,,male,72,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000092,Other,,female,14,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000092,Other,,female,23,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
